,y_pred,y_test
85699,57467.324,57410.41
85700,57429.727,57427.0
85701,57420.418,57420.63
85702,57412.426,57424.67
85703,57412.53,57427.34
85704,57413.24,57404.95
85705,57396.336,57366.85
85706,57388.66,57308.86
85707,57324.465,57265.44
85708,57272.926,57290.85
85709,57248.477,57235.87
85710,57244.066,57333.29
85711,57283.35,57363.84
85712,57336.113,57346.49
85713,57349.02,57391.13
85714,57342.812,57342.19
85715,57339.305,57348.13
85716,57334.23,57231.03
85717,57275.914,57163.38
85718,57180.082,57109.41
85719,57125.258,57161.56
85720,57136.145,57145.56
85721,57142.59,57149.86
85722,57142.45,57251.23
85723,57211.37,57254.56
85724,57244.957,57235.9
85725,57233.22,57322.92
85726,57279.22,57355.1
85727,57338.04,57396.44
85728,57368.617,57373.91
85729,57364.21,57358.03
85730,57351.55,57446.43
85731,57390.95,57481.82
85732,57457.367,57508.25
85733,57482.67,57548.13
85734,57520.855,57477.24
85735,57491.082,57430.82
85736,57446.207,57438.18
85737,57421.832,57409.14
85738,57407.766,57394.76
85739,57377.523,57390.22
85740,57389.477,57367.43
85741,57371.95,57326.05
85742,57331.48,57331.49
85743,57318.527,57348.79
85744,57331.08,57457.01
85745,57438.832,57347.32
85746,57383.01,57344.16
85747,57346.645,57295.29
85748,57297.637,57357.0
85749,57331.652,57316.95
85750,57313.887,57264.89
85751,57279.824,57268.49
85752,57271.4,57274.82
85753,57240.965,57281.81
85754,57263.168,57269.59
85755,57271.83,57353.14
85756,57316.723,57283.56
85757,57294.617,57284.81
85758,57274.188,57240.38
85759,57264.844,57287.24
85760,57270.777,57322.21
85761,57324.605,57347.49
85762,57332.305,57391.04
85763,57359.91,57407.1
85764,57389.402,57401.25
85765,57387.62,57373.01
85766,57368.652,57353.79
85767,57337.664,57422.67
85768,57379.164,57412.37
85769,57394.81,57421.54
85770,57398.04,57479.63
85771,57463.363,57530.28
85772,57489.37,57571.64
85773,57544.44,57512.95
85774,57524.67,57540.83
85775,57510.12,57483.77
85776,57503.867,57377.0
85777,57404.15,57240.85
85778,57284.184,57361.96
85779,57307.793,57322.95
85780,57325.645,57384.22
85781,57342.535,57367.05
85782,57365.53,57411.14
85783,57391.37,57357.67
85784,57368.656,57384.64
85785,57349.754,57436.38
85786,57402.74,57390.34
85787,57391.844,57332.22
85788,57346.637,57283.21
85789,57296.14,57303.7
85790,57297.754,57336.77
85791,57304.02,57377.08
85792,57329.363,57321.72
85793,57336.004,57377.08
85794,57354.008,57386.53
85795,57369.688,57466.35
85796,57445.816,57523.82
85797,57492.688,57456.7
85798,57454.652,57564.34
85799,57511.47,57573.96
85800,57541.86,57544.65
85801,57564.64,57495.43
85802,57498.23,57523.04
85803,57513.457,57478.88
85804,57472.387,57477.56
85805,57464.855,57481.73
85806,57465.203,57446.04
85807,57452.195,57500.0
85808,57459.973,57579.77
85809,57537.03,57838.45
85810,57720.594,57937.93
85811,57898.312,58314.23
85812,58144.168,58700.0
85813,58587.984,59129.59
85814,58860.207,58945.94
85815,58865.39,58826.39
85816,58858.977,59122.77
85817,58931.387,59015.67
85818,59087.867,59051.78
85819,59009.645,59184.68
85820,59080.668,59073.86
85821,59039.39,59177.85
85822,59101.777,59117.6
85823,59140.734,59190.61
85824,59122.254,59393.34
85825,59279.848,59397.85
85826,59395.24,59290.36
85827,59308.145,59384.22
85828,59294.965,59360.72
85829,59362.004,59400.5
85830,59343.938,59599.99
85831,59489.57,59619.07
85832,59542.684,59617.74
85833,59543.17,59673.17
85834,59598.316,59529.04
85835,59567.402,59546.99
85836,59527.027,59260.0
85837,59351.277,59358.97
85838,59266.668,59352.96
85839,59338.09,59260.21
85840,59258.85,59249.39
85841,59237.754,59335.83
85842,59290.234,59366.35
85843,59302.195,59268.07
85844,59277.66,59328.73
85845,59251.17,59366.0
85846,59287.48,59341.95
85847,59291.09,59289.13
85848,59261.895,59249.42
85849,59215.125,59156.52
85850,59143.145,59303.67
85851,59221.316,59249.65
85852,59222.395,59257.63
85853,59196.895,59330.4
85854,59258.38,59220.27
85855,59231.582,59287.13
85856,59212.49,59336.81
85857,59254.902,59395.0
85858,59318.71,59358.86
85859,59321.887,59377.17
85860,59306.12,59636.01
85861,59472.812,59751.45
85862,59706.695,59810.32
85863,59720.527,59680.41
85864,59744.39,59691.34
85865,59621.285,59669.4
85866,59589.402,59795.94
85867,59764.12,59687.33
85868,59679.113,59562.97
85869,59561.918,59616.54
85870,59606.79,59619.81
85871,59560.176,59651.85
85872,59590.64,59573.56
85873,59560.652,59543.42
85874,59497.246,59591.4
85875,59527.76,59691.8
85876,59602.297,59640.2
85877,59616.26,59589.25
85878,59573.402,59634.28
85879,59581.04,59671.13
85880,59599.06,59725.51
85881,59682.25,59798.93
85882,59729.21,59760.04
85883,59748.72,59881.7
85884,59906.69,59857.0
85885,59832.312,59899.51
85886,59831.766,59882.97
85887,59827.8,59991.67
85888,59911.61,59999.99
85889,59933.387,59600.0
85890,59871.297,59660.56
85891,59621.715,59755.54
85892,59657.2,59737.55
85893,59734.477,59889.53
85894,59783.418,59874.27
85895,59857.08,59858.85
85896,59794.926,60016.59
85897,59934.95,59938.28
85898,59950.01,59886.85
85899,59848.74,59780.66
85900,59786.164,59766.8
85901,59748.324,59746.64
85902,59716.273,59794.02
85903,59724.13,59818.3
85904,59757.816,59890.99
85905,59823.55,59965.64
85906,59872.438,60041.55
85907,59981.848,60036.33
85908,59976.754,59861.29
85909,59878.34,59877.03
85910,59815.195,59918.2
85911,59860.266,59784.91
85912,59796.42,59797.35
85913,59753.703,59722.25
85914,59742.152,59738.72
85915,59688.465,59759.14
85916,59707.105,59802.43
85917,59754.887,59796.78
85918,59754.35,59807.92
85919,59746.285,59843.59
85920,59759.973,59307.46
85921,59545.863,59710.08
85922,59477.637,59793.29
85923,59684.324,59721.83
85924,59721.73,59737.35
85925,59663.543,59814.56
85926,59725.723,59807.8
85927,59769.867,59796.43
85928,59741.19,59800.72
85929,59761.45,59797.99
85930,59749.438,59927.0
85931,59815.38,59899.56
85932,59898.05,59956.81
85933,59900.48,59947.05
85934,59880.277,59876.36
85935,59862.2,59796.31
85936,59789.195,59876.93
85937,59794.49,59867.7
85938,59815.105,59909.51
85939,59840.887,59985.82
85940,59902.55,59976.55
85941,59930.906,60040.94
85942,59946.742,60002.23
85943,59957.49,60249.99
85944,60096.13,60375.73
85945,60225.68,60235.76
85946,60226.566,60361.01
85947,60267.87,60254.37
85948,60242.6,60226.4
85949,60174.363,60257.44
85950,60151.27,60240.49
85951,60174.316,60225.43
85952,60120.805,60185.55
85953,60141.504,60193.95
85954,60113.074,60243.25
85955,60171.117,60129.57
85956,60122.45,60191.01
85957,60098.55,60106.96
85958,60097.574,60162.27
85959,60108.266,60131.54
85960,60092.625,60038.5
85961,60057.81,60116.41
85962,60025.113,60111.73
85963,60060.473,60149.15
85964,60095.504,60127.37
85965,60067.96,59940.81
85966,59919.09,59858.15
85967,59861.246,59845.0
85968,59842.277,59824.76
85969,59758.652,59700.0
85970,59705.316,59838.82
85971,59742.977,59812.16
85972,59770.38,59787.14
85973,59769.01,59808.26
85974,59776.875,59797.34
85975,59760.664,59808.31
85976,59768.09,59823.9
85977,59760.55,59844.9
85978,59777.895,59853.48
85979,59807.652,59875.15
85980,59826.008,59940.0
85981,59862.473,59931.47
85982,59879.84,59998.33
85983,59928.727,60137.16
85984,60035.34,60084.48
85985,60051.527,59947.86
85986,59930.516,59891.45
85987,59858.465,59928.97
85988,59864.348,59846.3
85989,59843.52,59847.01
85990,59814.332,59774.43
85991,59757.906,59796.63
85992,59756.53,59657.86
85993,59681.645,59655.63
85994,59637.03,59709.74
85995,59662.99,59728.45
85996,59672.23,59673.0
85997,59656.395,59593.32
85998,59595.777,59586.11
85999,59538.62,59523.69
86000,59504.715,59632.43
86001,59557.74,59712.49
86002,59655.61,59674.97
86003,59639.707,59729.92
86004,59666.95,59723.24
86005,59685.234,59700.95
86006,59710.21,59644.67
86007,59629.67,59700.84
86008,59642.71,59644.54
86009,59612.24,59649.94
86010,59610.438,59600.97
86011,59567.984,59550.0
86012,59527.965,59529.76
86013,59484.168,59648.73
86014,59544.16,59693.82
86015,59618.043,59723.53
86016,59674.543,59733.64
86017,59697.445,59755.2
86018,59720.91,59772.92
86019,59698.367,59783.24
86020,59734.094,59766.42
86021,59707.21,59750.0
86022,59718.426,59772.25
86023,59721.027,59723.83
86024,59702.98,59747.95
86025,59682.652,59726.7
86026,59683.277,59674.65
86027,59625.254,59775.41
86028,59669.88,59770.49
86029,59729.535,59854.42
86030,59783.06,59862.73
86031,59813.05,59916.43
86032,59862.996,59901.77
86033,59855.535,59874.75
86034,59824.043,59942.13
86035,59864.145,60007.71
86036,59938.91,60025.56
86037,59943.168,59989.67
86038,59944.168,60000.0
86039,59913.574,59934.55
86040,59884.727,59935.35
86041,59897.137,59979.28
86042,59919.68,59940.31
86043,59905.37,59836.38
86044,59823.285,59860.32
86045,59812.277,59864.84
86046,59812.42,59800.0
86047,59783.473,59767.47
86048,59744.777,59766.04
86049,59730.19,59702.87
86050,59685.27,59785.98
86051,59714.05,59814.12
86052,59742.395,59836.62
86053,59777.19,59810.35
86054,59785.41,59814.58
86055,59770.79,59854.93
86056,59782.152,59891.95
86057,59826.812,59891.12
86058,59841.918,59889.8
86059,59845.99,59887.69
86060,59866.895,59936.34
86061,59891.254,59900.0
86062,59856.594,59997.37
86063,59901.594,59966.62
86064,59930.5,59942.39
86065,59907.633,59942.65
86066,59884.973,59953.48
86067,59913.402,60000.0
86068,59943.14,59978.7
86069,59934.527,59985.4
86070,59936.004,60063.98
86071,59972.863,59957.95
86072,59954.797,59859.38
86073,59847.254,59849.07
86074,59819.91,59941.78
86075,59858.55,59960.93
86076,59910.043,59967.76
86077,59915.957,60008.45
86078,59944.76,59999.19
86079,59954.418,59920.0
86080,59920.883,59920.0
86081,59878.434,59897.87
86082,59871.348,59971.96
86083,59902.902,59920.17
86084,59882.38,59907.68
86085,59862.94,59851.15
86086,59835.605,59865.04
86087,59814.59,59789.76
86088,59779.66,59790.87
86089,59761.754,59867.16
86090,59784.008,59864.08
86091,59832.496,59885.21
86092,59821.387,59898.66
86093,59842.285,59900.0
86094,59853.0,59927.09
86095,59866.01,59915.81
86096,59872.727,59906.83
86097,59859.242,59852.82
86098,59839.273,59764.73
86099,59761.035,59758.07
86100,59729.516,59870.09
86101,59762.285,59919.72
86102,59842.746,59885.24
86103,59846.953,59935.22
86104,59881.21,59881.18
86105,59848.266,59886.65
86106,59824.465,59834.33
86107,59791.082,59841.16
86108,59780.6,59792.2
86109,59769.848,59822.64
86110,59746.195,59850.82
86111,59775.12,59894.77
86112,59815.49,59900.0
86113,59848.574,59900.0
86114,59834.613,59896.48
86115,59840.703,59917.16
86116,59850.17,59875.78
86117,59842.254,59908.15
86118,59856.723,59893.94
86119,59855.45,59855.33
86120,59827.87,59883.26
86121,59824.723,59803.04
86122,59790.57,59815.94
86123,59781.793,59814.67
86124,59764.85,59859.45
86125,59795.508,59820.43
86126,59788.23,59804.48
86127,59762.2,59797.05
86128,59769.29,59788.2
86129,59745.418,59815.53
86130,59763.76,59787.0
86131,59738.848,59776.76
86132,59736.97,59700.01
86133,59684.703,59716.57
86134,59693.688,59721.2
86135,59684.055,59646.3
86136,59661.21,59621.6
86137,59591.914,59679.55
86138,59620.61,59576.96
86139,59572.37,59574.67
86140,59560.223,59588.9
86141,59535.7,59528.06
86142,59515.31,59640.79
86143,59534.703,59572.59
86144,59541.887,59568.96
86145,59539.96,59620.39
86146,59566.84,59620.8
86147,59582.504,59672.7
86148,59614.996,59672.2
86149,59626.582,59664.46
86150,59621.867,59655.78
86151,59626.816,59688.69
86152,59632.117,59648.63
86153,59630.832,59663.5
86154,59619.13,59594.15
86155,59524.64,59555.79
86156,59542.15,59611.07
86157,59542.773,59627.45
86158,59579.82,59674.73
86159,59613.113,59662.79
86160,59604.844,59748.06
86161,59668.562,59785.91
86162,59630.652,59826.24
86163,59756.723,59792.18
86164,59745.418,59752.07
86165,59717.84,59721.5
86166,59674.902,59661.0
86167,59650.72,59737.42
86168,59670.082,59734.64
86169,59666.445,59660.3
86170,59629.094,59704.35
86171,59633.527,59686.38
86172,59646.04,59704.28
86173,59654.27,59709.97
86174,59657.566,59735.43
86175,59686.71,59754.95
86176,59711.3,59770.67
86177,59718.543,59724.69
86178,59714.246,59700.0
86179,59672.46,59676.77
86180,59647.168,59672.49
86181,59630.62,59634.9
86182,59610.035,59628.47
86183,59564.88,59598.7
86184,59561.395,59603.32
86185,59555.65,59507.59
86186,59519.793,59543.03
86187,59491.63,59530.56
86188,59474.176,59540.25
86189,59480.32,59522.19
86190,59494.56,59468.27
86191,59453.22,59530.04
86192,59469.54,59537.32
86193,59482.445,59558.4
86194,59495.805,59685.91
86195,59577.996,59593.49
86196,59593.418,59612.04
86197,59555.797,59618.06
86198,59562.742,59636.78
86199,59570.05,59643.21
86200,59577.484,59762.68
86201,59684.273,59728.32
86202,59694.28,59765.36
86203,59702.996,59727.67
86204,59680.824,59712.89
86205,59666.746,59845.65
86206,59765.562,59888.48
86207,59832.52,59896.7
86208,59849.297,59932.03
86209,59871.742,59930.31
86210,59890.168,59872.04
86211,59864.043,59889.3
86212,59831.266,59878.47
86213,59831.645,59849.51
86214,59811.465,59832.16
86215,59781.855,59847.48
86216,59785.703,59924.43
86217,59870.285,59882.94
86218,59853.66,59900.66
86219,59838.543,59860.56
86220,59825.3,59939.1
86221,59856.383,59930.87
86222,59867.29,59893.95
86223,59859.2,59858.06
86224,59819.418,59880.29
86225,59823.49,59825.31
86226,59801.125,59825.99
86227,59784.55,59781.21
86228,59752.324,59804.69
86229,59752.777,59833.72
86230,59769.754,59791.71
86231,59762.32,59812.69
86232,59762.965,59826.02
86233,59767.133,59867.54
86234,59792.023,59868.91
86235,59822.45,59842.33
86236,59783.277,59945.53
86237,59858.04,59949.72
86238,59924.633,59922.21
86239,59893.895,59936.5
86240,59861.207,59948.68
86241,59877.79,59937.77
86242,59888.145,59944.39
86243,59887.453,59993.83
86244,59916.74,60135.44
86245,60015.87,60096.03
86246,60043.707,60029.73
86247,60001.68,59994.25
86248,59961.832,60034.33
86249,59959.76,60140.42
86250,60062.22,60069.17
86251,60046.98,60032.84
86252,59995.34,60049.63
86253,59983.25,59999.41
86254,59963.51,59960.39
86255,59932.93,60021.27
86256,59959.09,60000.0
86257,59965.723,60035.2
86258,59976.285,60020.58
86259,59971.957,59989.15
86260,59952.664,59984.56
86261,59923.617,59980.0
86262,59933.75,59953.45
86263,59922.258,60120.42
86264,59993.336,60050.11
86265,60010.41,60004.44
86266,59967.91,60005.51
86267,59961.7,60011.29
86268,59957.27,60029.27
86269,59981.414,60049.79
86270,60005.316,60075.63
86271,60011.31,60165.06
86272,60066.598,60126.67
86273,60065.71,60220.98
86274,60124.49,60303.15
86275,60199.902,60264.05
86276,60212.867,60320.8
86277,60232.965,60414.65
86278,60314.31,60348.06
86279,60333.207,60338.94
86280,60279.383,60414.22
86281,60321.973,60411.82
86282,60330.746,60392.3
86283,60346.293,60323.8
86284,60299.184,60352.64
86285,60253.71,60254.67
86286,60214.832,60228.05
86287,60173.996,60176.66
86288,60142.316,60162.84
86289,60134.613,60202.01
86290,60117.785,60164.73
86291,60106.746,60164.63
86292,60094.254,60100.0
86293,60086.668,60102.2
86294,60035.633,60031.52
86295,60005.434,60114.0
86296,60026.902,60194.82
86297,60159.934,60122.0
86298,60092.344,60021.51
86299,60007.004,60092.81
86300,60007.24,60250.0
86301,60146.32,60174.05
86302,60164.504,60218.51
86303,60141.473,60180.0
86304,60145.652,60180.02
86305,60131.24,60214.78
86306,60140.797,60211.66
86307,60151.61,60236.35
86308,60166.63,60243.61
86309,60170.14,60214.54
86310,60153.7,60178.03
86311,60141.145,60140.88
86312,60097.84,60126.92
86313,60087.035,60113.73
86314,60062.793,60174.25
86315,60108.21,60206.46
86316,60137.438,60173.11
86317,60124.637,60129.84
86318,60092.637,60158.85
86319,60103.04,60132.76
86320,60083.11,60171.62
86321,60099.805,60171.74
86322,60121.2,60209.87
86323,60144.887,60200.0
86324,60152.617,60202.84
86325,60143.152,60224.51
86326,60155.473,60200.0
86327,60159.656,60211.75
86328,60151.668,60233.84
86329,60167.215,60281.96
86330,60204.316,60257.85
86331,60200.945,60200.0
86332,60166.992,60161.82
86333,60125.12,60156.63
86334,60080.363,60083.24
86335,60037.56,60200.0
86336,60096.734,60204.64
86337,60154.91,60253.02
86338,60176.55,60280.86
86339,60215.098,60295.01
86340,60241.223,60311.13
86341,60236.55,60294.16
86342,60216.375,60267.32
86343,60211.86,60268.0
86344,60200.3,60295.56
86345,60225.13,60325.1
86346,60249.863,60326.43
86347,60262.52,60336.57
86348,60263.11,60336.28
86349,60270.383,60313.47
86350,60257.133,60307.49
86351,60239.52,60241.13
86352,60227.008,60278.68
86353,60229.785,60227.95
86354,60196.312,60199.71
86355,60145.535,60226.0
86356,60151.13,60214.63
86357,60156.23,60248.05
86358,60178.62,60266.23
86359,60198.06,60278.5
86360,60221.645,60280.46
86361,60216.29,60299.16
86362,60230.613,60300.0
86363,60240.645,60282.14
86364,60235.137,60344.21
86365,60281.887,60376.75
86366,60295.973,60385.18
86367,60311.508,60407.7
86368,60331.938,60321.83
86369,60316.043,60346.88
86370,60263.56,60396.89
86371,60305.074,60407.5
86372,60338.45,60487.33
86373,60393.54,60517.15
86374,60448.594,60521.66
86375,60429.74,60626.18
86376,60520.33,60590.39
86377,60546.223,60664.1
86378,60564.88,60605.09
86379,60557.773,60672.3
86380,60574.965,60476.86
86381,60497.348,60610.56
86382,60475.676,60588.36
86383,60514.848,60618.78
86384,60537.37,60701.77
86385,60607.832,60623.92
86386,60585.47,60573.5
86387,60534.867,60597.22
86388,60549.97,60564.24
86389,60491.465,60576.0
86390,60501.824,60619.32
86391,60529.582,60594.57
86392,60531.527,60649.98
86393,60556.254,60775.0
86394,60632.387,60825.74
86395,60708.074,60771.63
86396,60714.918,60817.1
86397,60727.758,60828.85
86398,60764.37,60837.19
86399,60755.316,60790.56
86400,60744.43,60770.0
86401,60683.855,60757.14
86402,60679.45,60743.35
86403,60660.215,60846.79
86404,60720.97,60850.93
86405,60778.402,60843.44
86406,60777.074,60900.0
86407,60805.746,60881.85
86408,60809.51,60832.97
86409,60789.895,60897.66
86410,60794.48,61000.0
86411,60883.47,61001.36
86412,60926.414,61120.0
86413,61000.812,61199.43
86414,61097.902,61114.57
86415,61075.496,61254.91
86416,61107.637,61297.71
86417,61208.754,61219.19
86418,61177.996,61109.44
86419,61076.855,61190.8
86420,61097.504,61205.25
86421,61148.32,61200.0
86422,61149.906,61263.36
86423,61138.78,61305.26
86424,61211.977,61324.67
86425,61238.824,61270.65
86426,61218.754,61205.4
86427,61153.44,61245.38
86428,61155.457,61227.75
86429,61154.254,61250.09
86430,61159.41,61471.78
86431,61281.465,61420.0
86432,61321.293,61515.68
86433,61407.863,61590.0
86434,61461.5,61679.9
86435,61544.355,61600.0
86436,61544.246,61625.46
86437,61488.77,61617.07
86438,61519.79,61647.79
86439,61558.56,61650.0
86440,61541.742,61719.59
86441,61610.473,61781.8
86442,61643.414,61719.74
86443,61637.06,61726.87
86444,61630.777,61625.85
86445,61572.984,61690.69
86446,61572.184,61687.2
86447,61581.2,61468.44
86448,61475.027,61439.77
86449,61379.68,61379.54
86450,61338.816,61474.28
86451,61352.82,61480.38
86452,61417.652,61475.3
86453,61405.46,61566.42
86454,61445.715,61609.04
86455,61514.492,61597.95
86456,61519.016,61584.5
86457,61486.754,61661.47
86458,61531.35,61578.9
86459,61522.0,61601.93
86460,61505.16,61620.39
86461,61514.56,61633.71
86462,61554.32,61697.89
86463,61590.934,61664.67
86464,61567.14,61531.94
86465,61486.848,61500.05
86466,61435.92,61466.53
86467,61374.19,61389.34
86468,61333.465,61408.89
86469,61308.527,61456.26
86470,61362.973,61398.73
86471,61334.53,61275.61
86472,61222.746,61267.62
86473,61193.223,61273.72
86474,61196.734,61250.0
86475,61189.875,61043.86
86476,61061.582,60908.71
86477,60901.15,60882.1
86478,60768.22,60849.85
86479,60815.38,60856.42
86480,60806.758,61069.06
86481,60906.88,61100.0
86482,60983.39,61146.46
86483,61047.066,61212.23
86484,61103.7,61250.03
86485,61135.082,61220.0
86486,61138.715,61187.69
86487,61124.54,61211.56
86488,61125.754,61050.63
86489,61060.855,61059.22
86490,60961.684,61122.3
86491,61026.062,60995.99
86492,60983.22,61103.26
86493,60991.008,61059.28
86494,60999.168,60930.8
86495,60902.13,60900.0
86496,60888.95,60896.86
86497,60840.957,60770.91
86498,60755.176,60620.0
86499,60664.7,60651.93
86500,60553.996,60799.92
86501,60668.754,60846.03
86502,60747.535,60768.92
86503,60721.785,60800.6
86504,60727.99,60738.81
86505,60697.16,60823.81
86506,60704.74,60932.36
86507,60828.93,60905.86
86508,60848.332,60900.0
86509,60826.016,60880.33
86510,60817.84,60957.75
86511,60850.223,60940.75
86512,60878.543,60944.08
86513,60878.188,60900.0
86514,60855.258,60904.57
86515,60829.523,60949.16
86516,60847.977,60935.27
86517,60870.477,60882.43
86518,60820.62,60985.23
86519,60866.77,61091.94
86520,60976.695,61161.71
86521,61043.152,61160.99
86522,61100.332,61202.19
86523,61074.2,61111.29
86524,61050.23,61104.3
86525,61026.57,61075.8
86526,61007.344,60999.0
86527,60964.816,61061.79
86528,60943.574,60955.12
86529,60919.555,60803.21
86530,60817.883,60821.28
86531,60777.785,60830.26
86532,60754.785,60788.99
86533,60719.145,60828.46
86534,60743.066,60915.88
86535,60812.13,60897.58
86536,60803.348,60927.17
86537,60837.707,60996.35
86538,60895.79,60985.96
86539,60911.164,61023.85
86540,60932.1,61000.44
86541,60952.207,60935.8
86542,60875.348,60900.0
86543,60832.87,60964.2
86544,60878.277,60984.46
86545,60909.7,60938.1
86546,60879.21,60968.45
86547,60875.45,60950.38
86548,60870.02,60947.61
86549,60869.617,61006.7
86550,60888.73,60930.5
86551,60885.848,60850.65
86552,60788.527,60966.09
86553,60841.98,61019.19
86554,60927.71,61094.52
86555,60945.965,61051.45
86556,60990.79,61001.46
86557,60947.914,60989.51
86558,60925.957,61010.53
86559,60929.723,61014.91
86560,60933.78,60938.69
86561,60900.15,60883.84
86562,60830.453,60872.84
86563,60801.53,60939.27
86564,60831.95,60875.46
86565,60804.63,60843.39
86566,60823.055,61007.32
86567,60884.88,61018.69
86568,60928.613,61020.31
86569,60956.8,61015.68
86570,60915.664,61012.88
86571,60930.2,61050.0
86572,60939.746,61097.51
86573,60998.395,61108.6
86574,61033.355,61074.09
86575,61025.594,61057.39
86576,61009.418,61053.29
86577,60981.402,61016.72
86578,60961.69,61137.69
86579,61014.81,61055.55
86580,60992.945,61114.77
86581,61042.145,61244.15
86582,61103.977,61223.47
86583,61146.348,61243.01
86584,61165.35,61155.52
86585,61085.914,61171.59
86586,61076.625,61157.36
86587,61073.52,61149.73
86588,61060.715,61142.75
86589,61051.49,61133.61
86590,61046.652,61239.97
86591,61108.957,61212.29
86592,61139.82,61196.94
86593,61115.62,61235.11
86594,61138.695,61299.97
86595,61186.316,61358.84
86596,61242.438,61426.48
86597,61306.06,61352.54
86598,61271.5,61300.58
86599,61238.223,61354.48
86600,61253.55,61279.52
86601,61224.355,61271.76
86602,61198.09,61216.74
86603,61163.246,61264.31
86604,61177.71,61258.38
86605,61188.52,61228.44
86606,61169.355,61275.43
86607,61180.98,61386.21
86608,61285.926,61433.17
86609,61326.465,61413.42
86610,61324.176,61399.9
86611,61324.89,61420.85
86612,61317.797,61424.44
86613,61327.695,61380.2
86614,61324.977,61367.05
86615,61292.508,61266.36
86616,61234.06,61282.71
86617,61212.246,61341.02
86618,61225.715,61308.17
86619,61244.09,61327.23
86620,61240.9,61362.87
86621,61255.918,61355.42
86622,61278.406,61320.37
86623,61241.266,61451.79
86624,61304.957,61358.14
86625,61318.832,61350.72
86626,61268.926,61164.22
86627,61166.434,61158.29
86628,61111.785,61173.46
86629,61095.92,61206.8
86630,61137.87,61210.69
86631,61148.273,61358.0
86632,61213.895,61288.83
86633,61225.156,61280.61
86634,61189.027,61321.19
86635,61218.355,61331.85
86636,61234.94,61300.57
86637,61236.113,61231.83
86638,61175.684,61260.94
86639,61177.402,61165.19
86640,61126.207,61135.83
86641,61079.67,61003.61
86642,60953.13,61178.05
86643,61010.734,61334.62
86644,61155.082,61202.11
86645,61158.66,61261.73
86646,61152.69,61200.34
86647,61139.418,61203.25
86648,61129.832,61232.62
86649,61153.867,61245.83
86650,61166.996,61306.89
86651,61182.746,61344.88
86652,61240.57,61384.14
86653,61275.36,61288.28
86654,61253.04,61377.68
86655,61269.863,61434.6
86656,61319.727,61381.26
86657,61306.332,61350.26
86658,61298.1,61357.99
86659,61290.863,61454.0
86660,61317.707,61528.52
86661,61403.668,61510.48
86662,61455.51,61581.04
86663,61454.89,61598.18
86664,61491.3,61587.56
86665,61508.33,61584.29
86666,61482.69,61629.29
86667,61510.508,61690.53
86668,61574.867,61620.7
86669,61538.766,61627.26
86670,61519.395,61484.17
86671,61445.168,61551.29
86672,61435.785,61494.59
86673,61440.29,61517.77
86674,61421.832,61575.57
86675,61455.72,61509.59
86676,61438.844,61442.56
86677,61392.84,61378.07
86678,61331.7,61375.0
86679,61312.953,61424.73
86680,61337.527,61376.47
86681,61313.32,61414.69
86682,61318.465,61327.09
86683,61270.566,61319.94
86684,61241.242,61308.17
86685,61216.586,61321.77
86686,61235.973,61302.99
86687,61220.605,61295.47
86688,61189.86,61217.32
86689,61189.855,61228.55
86690,61154.99,61188.84
86691,61133.03,61269.18
86692,61160.27,61263.24
86693,61177.12,61300.57
86694,61192.863,61276.4
86695,61216.875,61274.65
86696,61200.32,61265.81
86697,61202.035,61326.15
86698,61223.336,61292.0
86699,61218.934,61268.43
86700,61165.81,61143.46
86701,61124.344,61096.8
86702,61029.816,61105.03
86703,61020.258,61087.25
86704,61015.402,60978.66
86705,60949.66,60976.4
86706,60911.633,61025.48
86707,60944.676,60927.79
86708,60917.64,60937.46
86709,60881.707,60804.53
86710,60771.35,60945.49
86711,60814.273,60975.57
86712,60878.625,61011.87
86713,60913.77,60990.36
86714,60931.0,60974.21
86715,60900.727,60993.7
86716,60936.477,60800.51
86717,60850.277,60909.78
86718,60815.246,60989.5
86719,60887.37,60919.37
86720,60852.75,60862.37
86721,60817.004,60719.9
86722,60691.703,60835.09
86723,60728.56,60881.32
86724,60786.676,60893.35
86725,60816.76,60945.48
86726,60847.992,60912.71
86727,60864.152,60907.5
86728,60830.45,60837.03
86729,60793.61,60876.99
86730,60772.75,60905.91
86731,60804.97,60925.48
86732,60856.074,60951.01
86733,60896.043,60996.66
86734,60916.914,60975.53
86735,60912.273,60978.16
86736,60924.844,61000.3
86737,60915.223,61044.93
86738,60956.152,61055.0
86739,60955.69,61033.6
86740,60982.55,61051.83
86741,60991.49,61034.47
86742,60979.38,61016.4
86743,60964.332,61040.64
86744,60953.418,61060.01
86745,60982.55,61097.44
86746,61002.547,61136.11
86747,61047.93,61192.29
86748,61084.344,61151.41
86749,61078.395,61107.47
86750,61055.53,61153.12
86751,61068.793,61112.62
86752,61053.785,61156.85
86753,61067.06,61180.29
86754,61099.566,61203.29
86755,61114.297,61202.84
86756,61116.297,61182.66
86757,61100.875,61116.24
86758,61068.895,61068.15
86759,60991.977,61079.39
86760,60995.074,61049.75
86761,60971.38,61168.74
86762,61052.87,61187.76
86763,61098.11,61199.67
86764,61127.16,61133.76
86765,61088.957,61089.05
86766,61028.934,61116.97
86767,61028.867,61061.24
86768,61009.547,60977.58
86769,60937.918,61048.2
86770,60924.406,60960.83
86771,60917.05,60933.97
86772,60872.57,60971.01
86773,60882.395,61002.11
86774,60911.137,60991.22
